vehicle_id,timestamp,engine_temp_c,oil_pressure_psi,vibration_hz,rpm,failure_label
MH-12-AB-1004,2025-11-15 04:00:18.106021,83.46,39.92,12.53,1823,0
MH-12-AB-1004,2025-11-15 05:00:18.106021,84.86,38.81,18.52,2753,0
MH-12-AB-1004,2025-11-15 06:00:18.106021,87.57,38.43,17.73,2559,0
MH-12-AB-1004,2025-11-15 07:00:18.106021,85.72,39.21,20.58,1992,0
MH-12-AB-1004,2025-11-15 08:00:18.106021,85.62,40.62,15.15,3076,0
MH-12-AB-1004,2025-11-15 09:00:18.106021,85.79,38.39,16.01,2724,0
MH-12-AB-1004,2025-11-15 10:00:18.106021,83.31,39.57,13.58,1528,0
MH-12-AB-1004,2025-11-15 11:00:18.106021,86.54,39.37,19.31,2434,0
MH-12-AB-1004,2025-11-15 12:00:18.106021,82.38,42.14,14.52,2916,0
MH-12-AB-1004,2025-11-15 13:00:18.106021,85.41,40.53,19.02,1724,0
MH-12-AB-1004,2025-11-15 14:00:18.106021,86.81,40.93,19.09,1474,0
MH-12-AB-1004,2025-11-15 15:00:18.106021,86.31,41.44,12.59,3344,0
MH-12-AB-1004,2025-11-15 16:00:18.106021,84.93,39.25,16.1,2139,0
MH-12-AB-1004,2025-11-15 17:00:18.106021,86.29,41.29,15.17,2522,0
MH-12-AB-1004,2025-11-15 18:00:18.106021,84.77,40.93,16.49,3041,0
MH-12-AB-1004,2025-11-15 19:00:18.106021,83.59,40.16,15.57,2933,0
MH-12-AB-1004,2025-11-15 20:00:18.106021,85.93,40.5,16.12,2650,0
MH-12-AB-1004,2025-11-15 21:00:18.106021,83.27,39.95,19.69,2892,0
MH-12-AB-1004,2025-11-15 22:00:18.106021,84.44,38.95,16.31,3068,0
MH-12-AB-1004,2025-11-15 23:00:18.106021,85.13,39.7,13.28,2458,0
MH-12-AB-1004,2025-11-16 00:00:18.106021,84.25,39.53,16.13,2739,0
MH-12-AB-1004,2025-11-16 01:00:18.106021,84.37,40.28,12.57,2341,0
MH-12-AB-1004,2025-11-16 02:00:18.106021,85.11,39.51,18.39,2575,0
MH-12-AB-1004,2025-11-16 03:00:18.106021,87.69,39.78,15.87,3256,0
MH-12-AB-1004,2025-11-16 04:00:18.106021,82.34,40.33,17.65,2367,0
MH-12-AB-1004,2025-11-16 05:00:18.106021,84.48,40.21,16.4,3260,0
MH-12-AB-1004,2025-11-16 06:00:18.106021,84.96,39.55,15.61,2001,0
MH-12-AB-1004,2025-11-16 07:00:18.106021,84.21,38.39,15.54,2157,0
MH-12-AB-1004,2025-11-16 08:00:18.106021,86.53,40.37,15.57,2439,0
MH-12-AB-1004,2025-11-16 09:00:18.106021,86.18,38.79,14.77,2085,0
MH-12-AB-1004,2025-11-16 10:00:18.106021,87.1,40.37,14.85,1982,0
MH-12-AB-1004,2025-11-16 11:00:18.106021,82.06,40.34,14.94,2733,0
MH-12-AB-1004,2025-11-16 12:00:18.106021,84.79,40.07,12.69,2697,0
MH-12-AB-1004,2025-11-16 13:00:18.106021,84.88,40.47,14.01,2077,0
MH-12-AB-1004,2025-11-16 14:00:18.106021,86.27,38.69,14.74,1808,0
MH-12-AB-1004,2025-11-16 15:00:18.106021,85.73,41.89,18.73,2572,0
MH-12-AB-1004,2025-11-16 16:00:18.106021,83.89,40.66,15.42,3320,0
MH-12-AB-1004,2025-11-16 17:00:18.106021,84.64,40.69,13.92,2026,0
MH-12-AB-1004,2025-11-16 18:00:18.106021,83.37,42.18,10.8,2276,0
MH-12-AB-1004,2025-11-16 19:00:18.106021,87.05,40.23,17.5,2608,0
MH-12-AB-1004,2025-11-16 20:00:18.106021,85.19,40.6,13.3,1251,0
MH-12-AB-1004,2025-11-16 21:00:18.106021,86.32,38.53,14.27,2983,0
MH-12-AB-1004,2025-11-16 22:00:18.106021,85.23,40.41,13.11,2830,0
MH-12-AB-1004,2025-11-16 23:00:18.106021,86.64,39.59,14.7,2677,0
MH-12-AB-1004,2025-11-17 00:00:18.106021,84.73,40.96,16.66,2518,0
MH-12-AB-1004,2025-11-17 01:00:18.106021,81.67,39.99,12.97,2547,0
MH-12-AB-1004,2025-11-17 02:00:18.106021,83.89,41.15,14.41,2694,0
MH-12-AB-1004,2025-11-17 03:00:18.106021,83.81,40.29,14.58,2201,0
MH-12-AB-1004,2025-11-17 04:00:18.106021,87.28,39.89,14.59,3340,0
MH-12-AB-1004,2025-11-17 05:00:18.106021,85.14,38.17,17.89,2090,0
MH-12-AB-1004,2025-11-17 06:00:18.106021,85.25,40.53,20.08,2152,0
MH-12-AB-1004,2025-11-17 07:00:18.106021,85.75,40.92,14.91,1442,0
MH-12-AB-1004,2025-11-17 08:00:18.106021,84.23,39.29,15.43,2994,0
MH-12-AB-1004,2025-11-17 09:00:18.106021,85.58,39.52,13.82,1598,0
MH-12-AB-1004,2025-11-17 10:00:18.106021,86.79,38.71,14.15,2540,0
MH-12-AB-1004,2025-11-17 11:00:18.106021,83.02,40.15,14.39,1815,0
MH-12-AB-1004,2025-11-17 12:00:18.106021,85.87,39.48,13.78,3338,0
MH-12-AB-1004,2025-11-17 13:00:18.106021,84.49,39.15,12.72,2080,0
MH-12-AB-1004,2025-11-17 14:00:18.106021,85.5,41.97,19.48,1908,0
MH-12-AB-1004,2025-11-17 15:00:18.106021,83.92,38.29,14.3,3060,0
MH-12-AB-1004,2025-11-17 16:00:18.106021,88.18,39.41,14.96,3534,0
MH-12-AB-1004,2025-11-17 17:00:18.106021,84.64,38.88,16.35,2689,0
MH-12-AB-1004,2025-11-17 18:00:18.106021,85.24,41.32,16.47,2495,0
MH-12-AB-1004,2025-11-17 19:00:18.106021,83.65,39.28,16.82,1930,0
MH-12-AB-1004,2025-11-17 20:00:18.106021,84.9,39.86,14.97,3426,0
MH-12-AB-1004,2025-11-17 21:00:18.106021,84.37,39.27,13.06,2553,0
MH-12-AB-1004,2025-11-17 22:00:18.106021,84.54,39.29,19.8,2492,0
MH-12-AB-1004,2025-11-17 23:00:18.106021,85.9,42.04,13.78,2776,0
MH-12-AB-1004,2025-11-18 00:00:18.106021,83.78,41.07,13.47,2702,0
MH-12-AB-1004,2025-11-18 01:00:18.106021,87.2,38.61,16.82,3231,0
MH-12-AB-1004,2025-11-18 02:00:18.106021,85.9,41.49,13.73,2832,0
MH-12-AB-1004,2025-11-18 03:00:18.106021,82.14,38.6,12.01,2617,0
MH-12-AB-1004,2025-11-18 04:00:18.106021,88.41,39.63,16.84,2975,0
MH-12-AB-1004,2025-11-18 05:00:18.106021,84.92,39.05,12.12,2986,0
MH-12-AB-1004,2025-11-18 06:00:18.106021,83.94,39.97,14.22,1868,0
MH-12-AB-1004,2025-11-18 07:00:18.106021,84.62,39.25,13.45,2356,0
MH-12-AB-1004,2025-11-18 08:00:18.106021,84.01,41.93,16.55,1961,0
MH-12-AB-1004,2025-11-18 09:00:18.106021,86.69,39.8,15.7,2022,0
MH-12-AB-1004,2025-11-18 10:00:18.106021,84.97,40.29,15.88,2750,0
MH-12-AB-1004,2025-11-18 11:00:18.106021,84.75,41.83,16.26,2405,0
MH-12-AB-1004,2025-11-18 12:00:18.106021,80.95,39.47,12.38,2866,0
MH-12-AB-1004,2025-11-18 13:00:18.106021,84.74,39.56,11.7,2213,0
MH-12-AB-1004,2025-11-18 14:00:18.106021,84.23,39.54,12.68,3299,0
MH-12-AB-1004,2025-11-18 15:00:18.106021,83.52,37.45,14.69,1607,0
MH-12-AB-1004,2025-11-18 16:00:18.106021,84.4,39.92,16.66,3033,0
MH-12-AB-1004,2025-11-18 17:00:18.106021,86.89,40.81,10.21,1760,0
MH-12-AB-1004,2025-11-18 18:00:18.106021,83.26,39.98,16.3,2274,0
MH-12-AB-1004,2025-11-18 19:00:18.106021,84.24,41.71,9.97,2120,0
MH-12-AB-1004,2025-11-18 20:00:18.106021,85.75,39.41,13.43,2038,0
MH-12-AB-1004,2025-11-18 21:00:18.106021,83.98,40.03,16.07,2289,0
MH-12-AB-1004,2025-11-18 22:00:18.106021,86.01,39.44,16.08,2984,0
MH-12-AB-1004,2025-11-18 23:00:18.106021,85.09,40.0,11.77,3003,0
MH-12-AB-1004,2025-11-19 00:00:18.106021,84.62,39.99,16.52,2175,0
MH-12-AB-1004,2025-11-19 01:00:18.106021,85.21,40.96,17.3,1532,0
MH-12-AB-1004,2025-11-19 02:00:18.106021,83.55,40.09,18.39,2412,0
MH-12-AB-1004,2025-11-19 03:00:18.106021,84.86,39.85,12.6,2046,0
MH-12-AB-1004,2025-11-19 04:00:18.106021,84.06,41.01,17.29,1503,0
MH-12-AB-1004,2025-11-19 05:00:18.106021,84.79,39.68,13.45,2313,0
MH-12-AB-1004,2025-11-19 06:00:18.106021,86.64,38.16,13.76,2457,0
MH-12-AB-1004,2025-11-19 07:00:18.106021,87.92,40.65,19.24,2170,0
MH-12-AB-1004,2025-11-19 08:00:18.106021,83.95,39.83,15.48,2955,0
MH-12-AB-1004,2025-11-19 09:00:18.106021,85.93,41.15,20.26,1977,0
MH-12-AB-1004,2025-11-19 10:00:18.106021,81.19,38.26,11.91,2308,0
MH-12-AB-1004,2025-11-19 11:00:18.106021,85.44,39.68,17.44,1706,0
MH-12-AB-1004,2025-11-19 12:00:18.106021,82.71,41.27,13.27,2561,0
MH-12-AB-1004,2025-11-19 13:00:18.106021,80.89,40.32,16.35,1817,0
MH-12-AB-1004,2025-11-19 14:00:18.106021,86.43,39.67,16.45,2860,0
MH-12-AB-1004,2025-11-19 15:00:18.106021,84.91,40.3,16.06,2566,0
MH-12-AB-1004,2025-11-19 16:00:18.106021,88.28,38.98,14.74,2037,0
MH-12-AB-1004,2025-11-19 17:00:18.106021,82.23,40.11,11.69,2492,0
MH-12-AB-1004,2025-11-19 18:00:18.106021,86.67,37.64,12.43,2434,0
MH-12-AB-1004,2025-11-19 19:00:18.106021,83.46,36.91,14.32,1843,0
MH-12-AB-1004,2025-11-19 20:00:18.106021,85.46,41.4,16.6,2756,0
MH-12-AB-1004,2025-11-19 21:00:18.106021,85.38,40.11,15.5,2470,0
MH-12-AB-1004,2025-11-19 22:00:18.106021,84.69,39.55,13.87,3405,0
MH-12-AB-1004,2025-11-19 23:00:18.106021,84.53,38.47,13.75,1778,0
MH-12-AB-1004,2025-11-20 00:00:18.106021,85.06,38.79,12.87,3660,0
MH-12-AB-1004,2025-11-20 01:00:18.106021,85.27,37.7,14.7,1457,0
MH-12-AB-1004,2025-11-20 02:00:18.106021,84.33,38.45,14.36,1795,0
MH-12-AB-1004,2025-11-20 03:00:18.106021,89.44,38.77,19.16,2304,0
MH-12-AB-1004,2025-11-20 04:00:18.106021,84.98,40.25,15.32,2958,0
MH-12-AB-1004,2025-11-20 05:00:18.106021,82.99,39.15,13.63,1938,0
MH-12-AB-1004,2025-11-20 06:00:18.106021,82.83,39.69,18.69,3130,0
MH-12-AB-1004,2025-11-20 07:00:18.106021,86.46,37.55,16.93,2371,0
MH-12-AB-1004,2025-11-20 08:00:18.106021,83.4,37.86,13.17,2620,0
MH-12-AB-1004,2025-11-20 09:00:18.106021,84.57,40.16,15.54,2360,0
MH-12-AB-1004,2025-11-20 10:00:18.106021,85.79,38.06,15.7,3197,0
MH-12-AB-1004,2025-11-20 11:00:18.106021,83.33,39.36,14.75,2435,0
MH-12-AB-1004,2025-11-20 12:00:18.106021,84.42,41.35,17.21,2794,0
MH-12-AB-1004,2025-11-20 13:00:18.106021,84.67,39.81,13.08,3228,0
MH-12-AB-1004,2025-11-20 14:00:18.106021,86.52,40.77,12.31,2096,0
MH-12-AB-1004,2025-11-20 15:00:18.106021,85.14,43.08,14.93,2390,0
MH-12-AB-1004,2025-11-20 16:00:18.106021,85.36,40.36,15.56,2709,0
MH-12-AB-1004,2025-11-20 17:00:18.106021,86.47,39.86,16.0,2595,0
MH-12-AB-1004,2025-11-20 18:00:18.106021,83.84,39.74,14.6,2704,0
MH-12-AB-1004,2025-11-20 19:00:18.106021,84.66,41.21,12.32,1827,0
MH-12-AB-1004,2025-11-20 20:00:18.106021,85.41,39.14,18.37,2927,0
MH-12-AB-1004,2025-11-20 21:00:18.106021,83.01,39.16,9.49,1895,0
MH-12-AB-1004,2025-11-20 22:00:18.106021,88.47,40.61,16.06,2315,0
MH-12-AB-1004,2025-11-20 23:00:18.106021,84.91,38.85,14.29,2401,0
MH-12-AB-1004,2025-11-21 00:00:18.106021,85.02,39.39,17.12,2806,0
MH-12-AB-1004,2025-11-21 01:00:18.106021,83.9,40.36,15.81,2881,0
MH-12-AB-1004,2025-11-21 02:00:18.106021,83.21,38.02,10.35,2315,0
MH-12-AB-1004,2025-11-21 03:00:18.106021,83.59,38.98,16.39,1606,0
MH-12-AB-1004,2025-11-21 04:00:18.106021,83.78,40.37,15.25,2739,0
MH-12-AB-1004,2025-11-21 05:00:18.106021,85.64,40.52,13.71,2503,0
MH-12-AB-1004,2025-11-21 06:00:18.106021,87.17,39.88,15.64,2269,0
MH-12-AB-1004,2025-11-21 07:00:18.106021,85.18,39.26,16.78,2900,0
MH-12-AB-1004,2025-11-21 08:00:18.106021,84.83,39.2,14.41,3617,0
MH-12-AB-1004,2025-11-21 09:00:18.106021,83.55,40.53,12.66,2768,0
MH-12-AB-1004,2025-11-21 10:00:18.106021,82.25,40.64,15.49,2705,0
MH-12-AB-1004,2025-11-21 11:00:18.106021,86.45,41.78,17.47,2426,0
MH-12-AB-1004,2025-11-21 12:00:18.106021,83.66,40.3,14.44,2633,0
MH-12-AB-1004,2025-11-21 13:00:18.106021,83.7,41.12,13.16,3007,0
MH-12-AB-1004,2025-11-21 14:00:18.106021,82.17,40.39,14.71,3047,0
MH-12-AB-1004,2025-11-21 15:00:18.106021,85.53,39.75,14.28,2873,0
MH-12-AB-1004,2025-11-21 16:00:18.106021,84.69,39.74,13.77,2353,0
MH-12-AB-1004,2025-11-21 17:00:18.106021,86.53,41.37,13.46,2327,0
MH-12-AB-1004,2025-11-21 18:00:18.106021,85.12,40.46,15.74,3011,0
MH-12-AB-1004,2025-11-21 19:00:18.106021,86.1,40.36,13.9,2484,0
MH-12-AB-1004,2025-11-21 20:00:18.106021,85.92,38.88,15.72,2078,0
MH-12-AB-1004,2025-11-21 21:00:18.106021,84.91,40.42,13.36,2391,0
MH-12-AB-1004,2025-11-21 22:00:18.106021,84.86,40.18,16.6,3286,0
MH-12-AB-1004,2025-11-21 23:00:18.106021,84.23,40.55,17.34,2477,0
MH-12-AB-1004,2025-11-22 00:00:18.106021,83.17,39.7,15.6,2324,0
MH-12-AB-1004,2025-11-22 01:00:18.106021,85.42,40.83,12.37,1846,0
MH-12-AB-1004,2025-11-22 02:00:18.106021,84.84,39.32,13.01,2882,0
MH-12-AB-1004,2025-11-22 03:00:18.106021,84.63,38.66,16.4,2145,0
MH-12-AB-1004,2025-11-22 04:00:18.106021,85.05,41.23,14.56,2646,0
MH-12-AB-1004,2025-11-22 05:00:18.106021,87.55,36.65,16.01,3345,0
MH-12-AB-1004,2025-11-22 06:00:18.106021,86.95,39.24,16.96,982,0
MH-12-AB-1004,2025-11-22 07:00:18.106021,85.46,41.09,14.76,2147,0
MH-12-AB-1004,2025-11-22 08:00:18.106021,84.21,40.07,14.79,1397,0
MH-12-AB-1004,2025-11-22 09:00:18.106021,86.74,41.85,13.77,2574,0
MH-12-AB-1004,2025-11-22 10:00:18.106021,84.47,41.14,18.53,2115,0
MH-12-AB-1004,2025-11-22 11:00:18.106021,85.25,40.59,15.88,1976,0
MH-12-AB-1004,2025-11-22 12:00:18.106021,82.11,41.72,13.99,1748,0
MH-12-AB-1004,2025-11-22 13:00:18.106021,88.4,39.81,14.15,3475,0
MH-12-AB-1004,2025-11-22 14:00:18.106021,85.46,40.71,14.72,2632,0
MH-12-AB-1004,2025-11-22 15:00:18.106021,83.33,39.62,12.79,2214,0
MH-12-AB-1004,2025-11-22 16:00:18.106021,87.73,39.7,14.54,3032,0
MH-12-AB-1004,2025-11-22 17:00:18.106021,84.28,38.6,14.5,2057,0
MH-12-AB-1004,2025-11-22 18:00:18.106021,85.45,40.41,12.74,2623,0
MH-12-AB-1004,2025-11-22 19:00:18.106021,85.25,39.98,18.97,3270,0
MH-12-AB-1004,2025-11-22 20:00:18.106021,84.53,40.27,18.4,3168,0
MH-12-AB-1004,2025-11-22 21:00:18.106021,84.57,39.86,11.74,3016,0
MH-12-AB-1004,2025-11-22 22:00:18.106021,85.21,40.27,14.28,2560,0
MH-12-AB-1004,2025-11-22 23:00:18.106021,86.29,40.42,12.86,2301,0
MH-12-AB-1004,2025-11-23 00:00:18.106021,85.15,37.27,15.65,2294,0
MH-12-AB-1004,2025-11-23 01:00:18.106021,85.25,41.88,11.63,2403,0
MH-12-AB-1004,2025-11-23 02:00:18.106021,85.83,40.32,14.42,2784,0
MH-12-AB-1004,2025-11-23 03:00:18.106021,84.72,38.28,14.92,1827,0
MH-12-AB-1004,2025-11-23 04:00:18.106021,84.63,39.54,17.24,2621,0
MH-12-AB-1004,2025-11-23 05:00:18.106021,83.44,40.0,18.69,2688,0
MH-12-AB-1004,2025-11-23 06:00:18.106021,83.95,38.21,15.16,2294,0
MH-12-AB-1004,2025-11-23 07:00:18.106021,86.53,40.03,14.74,2897,0
MH-12-AB-1004,2025-11-23 08:00:18.106021,83.31,39.76,13.57,2178,0
MH-12-AB-1004,2025-11-23 09:00:18.106021,86.97,40.86,11.39,2387,0
MH-12-AB-1004,2025-11-23 10:00:18.106021,84.71,40.81,13.58,2982,0
MH-12-AB-1004,2025-11-23 11:00:18.106021,83.34,40.27,17.19,2013,0
MH-12-AB-1004,2025-11-23 12:00:18.106021,85.68,40.5,17.47,2032,0
MH-12-AB-1004,2025-11-23 13:00:18.106021,85.34,40.86,15.02,2901,0
MH-12-AB-1004,2025-11-23 14:00:18.106021,84.72,39.73,11.99,1898,0
MH-12-AB-1004,2025-11-23 15:00:18.106021,86.18,39.11,14.66,3155,0
MH-12-AB-1004,2025-11-23 16:00:18.106021,86.21,40.43,14.64,1884,0
MH-12-AB-1004,2025-11-23 17:00:18.106021,82.68,40.41,15.13,2787,0
MH-12-AB-1004,2025-11-23 18:00:18.106021,86.6,40.88,13.53,3042,0
MH-12-AB-1004,2025-11-23 19:00:18.106021,83.88,42.03,12.73,2152,0
MH-12-AB-1004,2025-11-23 20:00:18.106021,84.2,39.22,13.82,2377,0
MH-12-AB-1004,2025-11-23 21:00:18.106021,86.68,41.14,16.2,3002,0
MH-12-AB-1004,2025-11-23 22:00:18.106021,86.27,40.9,13.09,1917,0
MH-12-AB-1004,2025-11-23 23:00:18.106021,85.11,40.99,15.02,1653,0
MH-12-AB-1004,2025-11-24 00:00:18.106021,82.89,39.97,14.22,2294,0
MH-12-AB-1004,2025-11-24 01:00:18.106021,84.52,40.18,15.18,2358,0
MH-12-AB-1004,2025-11-24 02:00:18.106021,81.96,40.28,15.9,2149,0
MH-12-AB-1004,2025-11-24 03:00:18.106021,81.1,38.48,18.09,2097,0
MH-12-AB-1004,2025-11-24 04:00:18.106021,84.23,40.11,15.41,2483,0
MH-12-AB-1004,2025-11-24 05:00:18.106021,84.91,40.63,14.72,1690,0
MH-12-AB-1004,2025-11-24 06:00:18.106021,83.95,40.68,15.33,2912,0
MH-12-AB-1004,2025-11-24 07:00:18.106021,86.56,40.24,14.93,1558,0
MH-12-AB-1004,2025-11-24 08:00:18.106021,85.37,39.91,15.49,2970,0
MH-12-AB-1004,2025-11-24 09:00:18.106021,86.26,41.11,13.07,1825,0
MH-12-AB-1004,2025-11-24 10:00:18.106021,84.37,40.76,13.42,2182,0
MH-12-AB-1004,2025-11-24 11:00:18.106021,82.75,39.81,11.14,2649,0
MH-12-AB-1004,2025-11-24 12:00:18.106021,86.05,40.1,12.37,2691,0
MH-12-AB-1004,2025-11-24 13:00:18.106021,83.76,40.55,11.64,2145,0
MH-12-AB-1004,2025-11-24 14:00:18.106021,84.64,40.25,14.03,1877,0
MH-12-AB-1004,2025-11-24 15:00:18.106021,86.5,40.6,15.37,2409,0
MH-12-AB-1004,2025-11-24 16:00:18.106021,86.5,40.24,16.54,2355,0
MH-12-AB-1004,2025-11-24 17:00:18.106021,89.21,40.57,16.92,2807,0
MH-12-AB-1004,2025-11-24 18:00:18.106021,83.66,38.03,14.87,2136,0
MH-12-AB-1004,2025-11-24 19:00:18.106021,85.75,38.15,14.5,3379,0
MH-12-AB-1004,2025-11-24 20:00:18.106021,82.76,41.24,14.53,2313,0
MH-12-AB-1004,2025-11-24 21:00:18.106021,83.92,38.5,17.57,2364,0
MH-12-AB-1004,2025-11-24 22:00:18.106021,84.82,40.18,15.67,2644,0
MH-12-AB-1004,2025-11-24 23:00:18.106021,85.37,39.41,16.21,1975,0
MH-12-AB-1004,2025-11-25 00:00:18.106021,84.78,39.98,15.9,1527,0
MH-12-AB-1004,2025-11-25 01:00:18.106021,84.41,39.47,13.41,1718,0
MH-12-AB-1004,2025-11-25 02:00:18.106021,85.33,41.38,18.18,2819,0
MH-12-AB-1004,2025-11-25 03:00:18.106021,83.24,40.69,13.67,2652,0
MH-12-AB-1004,2025-11-25 04:00:18.106021,83.92,39.94,10.86,1890,0
MH-12-AB-1004,2025-11-25 05:00:18.106021,86.31,41.04,14.28,2362,0
MH-12-AB-1004,2025-11-25 06:00:18.106021,86.44,39.17,12.55,1543,0
MH-12-AB-1004,2025-11-25 07:00:18.106021,85.84,38.38,15.63,1723,0
MH-12-AB-1004,2025-11-25 08:00:18.106021,87.46,39.6,16.21,1785,0
MH-12-AB-1004,2025-11-25 09:00:18.106021,85.92,39.59,11.6,1647,0
MH-12-AB-1004,2025-11-25 10:00:18.106021,85.29,40.61,14.42,2680,0
MH-12-AB-1004,2025-11-25 11:00:18.106021,84.45,40.4,14.91,1798,0
MH-12-AB-1004,2025-11-25 12:00:18.106021,85.04,38.65,18.11,2197,0
MH-12-AB-1004,2025-11-25 13:00:18.106021,86.68,40.11,16.55,2615,0
MH-12-AB-1004,2025-11-25 14:00:18.106021,84.26,40.33,16.57,2723,0
MH-12-AB-1004,2025-11-25 15:00:18.106021,84.68,41.02,14.87,2937,0
MH-12-AB-1004,2025-11-25 16:00:18.106021,86.04,39.34,15.9,2989,0
MH-12-AB-1004,2025-11-25 17:00:18.106021,82.83,39.36,16.58,2563,0
MH-12-AB-1004,2025-11-25 18:00:18.106021,85.41,40.31,16.86,2440,0
MH-12-AB-1004,2025-11-25 19:00:18.106021,85.23,42.08,15.81,3673,0
MH-12-AB-1004,2025-11-25 20:00:18.106021,82.83,40.7,17.34,2666,0
MH-12-AB-1004,2025-11-25 21:00:18.106021,85.8,41.37,14.3,2323,0
MH-12-AB-1004,2025-11-25 22:00:18.106021,84.3,39.95,15.17,2103,0
MH-12-AB-1004,2025-11-25 23:00:18.106021,86.25,42.26,16.08,2527,0
MH-12-AB-1004,2025-11-26 00:00:18.106021,83.39,41.3,18.24,2784,0
MH-12-AB-1004,2025-11-26 01:00:18.106021,85.66,40.91,13.74,2789,0
MH-12-AB-1004,2025-11-26 02:00:18.106021,85.08,39.25,15.06,2021,0
MH-12-AB-1004,2025-11-26 03:00:18.106021,85.08,38.17,13.32,2507,0
MH-12-AB-1004,2025-11-26 04:00:18.106021,84.93,38.41,13.03,2963,0
MH-12-AB-1004,2025-11-26 05:00:18.106021,86.31,39.55,15.02,2063,0
MH-12-AB-1004,2025-11-26 06:00:18.106021,87.76,40.47,14.26,3148,0
MH-12-AB-1004,2025-11-26 07:00:18.106021,85.02,39.8,13.76,1476,0
MH-12-AB-1004,2025-11-26 08:00:18.106021,86.94,40.15,14.51,2204,0
MH-12-AB-1004,2025-11-26 09:00:18.106021,84.16,39.19,17.69,2051,0
MH-12-AB-1004,2025-11-26 10:00:18.106021,86.76,39.24,17.13,2032,0
MH-12-AB-1004,2025-11-26 11:00:18.106021,81.67,39.27,16.13,2763,0
MH-12-AB-1004,2025-11-26 12:00:18.106021,82.47,40.04,16.75,2071,0
MH-12-AB-1004,2025-11-26 13:00:18.106021,85.5,40.13,14.89,2166,0
MH-12-AB-1004,2025-11-26 14:00:18.106021,85.62,41.23,13.33,2719,0
MH-12-AB-1004,2025-11-26 15:00:18.106021,83.54,39.59,15.51,2083,0
MH-12-AB-1004,2025-11-26 16:00:18.106021,87.47,39.87,15.98,2419,0
MH-12-AB-1004,2025-11-26 17:00:18.106021,87.01,40.32,14.5,1692,0
MH-12-AB-1004,2025-11-26 18:00:18.106021,84.71,39.65,12.15,2415,0
MH-12-AB-1004,2025-11-26 19:00:18.106021,85.77,39.7,14.61,3000,0
MH-12-AB-1004,2025-11-26 20:00:18.106021,86.18,40.2,17.13,2368,0
MH-12-AB-1004,2025-11-26 21:00:18.106021,86.59,40.79,8.7,2839,0
MH-12-AB-1004,2025-11-26 22:00:18.106021,86.35,41.0,17.9,2265,0
MH-12-AB-1004,2025-11-26 23:00:18.106021,82.6,40.64,15.82,1819,0
MH-12-AB-1004,2025-11-27 00:00:18.106021,86.27,38.74,14.64,2237,0
MH-12-AB-1004,2025-11-27 01:00:18.106021,84.04,41.07,16.21,2903,0
MH-12-AB-1004,2025-11-27 02:00:18.106021,85.67,41.67,12.57,2794,0
MH-12-AB-1004,2025-11-27 03:00:18.106021,85.25,39.51,17.44,2435,0
MH-12-AB-1004,2025-11-27 04:00:18.106021,85.48,38.71,13.25,2248,0
MH-12-AB-1004,2025-11-27 05:00:18.106021,82.83,39.04,14.24,1978,0
MH-12-AB-1004,2025-11-27 06:00:18.106021,83.66,38.68,14.94,2547,0
MH-12-AB-1004,2025-11-27 07:00:18.106021,84.29,41.15,14.21,2915,0
MH-12-AB-1004,2025-11-27 08:00:18.106021,85.06,41.31,15.94,2314,0
MH-12-AB-1004,2025-11-27 09:00:18.106021,84.61,41.02,15.95,3114,0
MH-12-AB-1004,2025-11-27 10:00:18.106021,83.09,40.24,15.49,2453,0
MH-12-AB-1004,2025-11-27 11:00:18.106021,84.33,41.36,16.24,2339,0
MH-12-AB-1004,2025-11-27 12:00:18.106021,83.24,39.05,14.7,2853,0
MH-12-AB-1004,2025-11-27 13:00:18.106021,86.91,38.57,9.69,1947,0
MH-12-AB-1004,2025-11-27 14:00:18.106021,83.87,40.86,14.92,1322,0
MH-12-AB-1004,2025-11-27 15:00:18.106021,87.18,40.97,16.75,2235,0
MH-12-AB-1004,2025-11-27 16:00:18.106021,85.17,41.54,10.86,1894,0
MH-12-AB-1004,2025-11-27 17:00:18.106021,83.59,39.59,14.38,3240,0
MH-12-AB-1004,2025-11-27 18:00:18.106021,83.5,40.92,15.81,2477,0
MH-12-AB-1004,2025-11-27 19:00:18.106021,86.09,39.16,15.46,2248,0
MH-12-AB-1004,2025-11-27 20:00:18.106021,86.19,39.51,13.31,3007,0
MH-12-AB-1004,2025-11-27 21:00:18.106021,84.53,40.32,15.04,1982,0
MH-12-AB-1004,2025-11-27 22:00:18.106021,87.15,39.89,14.07,2371,0
MH-12-AB-1004,2025-11-27 23:00:18.106021,84.86,38.86,17.2,3258,0
MH-12-AB-1004,2025-11-28 00:00:18.106021,85.56,39.6,17.39,3505,0
MH-12-AB-1004,2025-11-28 01:00:18.106021,87.8,41.39,18.41,2185,0
MH-12-AB-1004,2025-11-28 02:00:18.106021,85.39,41.72,12.23,2149,0
MH-12-AB-1004,2025-11-28 03:00:18.106021,84.6,40.3,16.01,3224,0
MH-12-AB-1004,2025-11-28 04:00:18.106021,86.25,40.28,15.98,2651,0
MH-12-AB-1004,2025-11-28 05:00:18.106021,87.76,42.17,16.0,1933,0
MH-12-AB-1004,2025-11-28 06:00:18.106021,86.12,39.96,17.01,2414,0
MH-12-AB-1004,2025-11-28 07:00:18.106021,84.53,39.39,15.3,2866,0
MH-12-AB-1004,2025-11-28 08:00:18.106021,86.0,40.41,14.48,2597,0
